time,frame_id,fps,camera_us,vidConv_us,enc_us,rtpPay_us,udpStream_us,rtpDepay_us,dec_us,presentation_us,total_latency_us
2026-01-26 16:29:22.749565401,19800,59.64451866873434,16226,3511,5952,84,3846,77,4411,13954,48061
2026-01-26 16:29:22.750845104,19800,54.350779933692046,16226,3511,5952,84,3846,77,8131,9493,47320
2026-01-26 16:29:22.757268127,19801,57.43165632896853,14710,3539,6203,83,5275,81,9233,6021,45145
2026-01-26 16:29:22.777627995,19802,64.53694740238787,16731,3143,6476,85,4662,85,8736,4464,44382
2026-01-26 16:29:22.798520719,19802,60.882800608828006,16731,3143,6476,85,4662,85,8736,1989,41907
2026-01-26 16:29:22.807106969,19804,61.83144747418537,16738,2084,5939,78,5410,54,3981,15903,50187
2026-01-26 16:29:22.814006685,19805,61.83144747418537,16510,3671,7363,86,5639,54,9067,13679,56069
2026-01-26 16:29:22.852581307,19806,67.24497343823549,15844,2072,6940,89,3688,67,3814,12792,45306
2026-01-26 16:29:22.853481089,19806,60.103377809832914,15844,2072,6940,89,3688,67,8476,9998,47174
2026-01-26 16:29:22.855893159,19807,59.02839265686795,19348,5005,6972,102,5510,66,3420,6972,47395
2026-01-26 16:29:22.895030909,19807,59.50255861002023,19348,5005,6972,102,5510,66,3420,4123,44546
2026-01-26 16:29:22.896280562,19808,61.10975311659741,16517,1673,98,122,4166,53,3379,1660,27668
2026-01-26 16:29:22.897020242,19808,64.53694740238787,16517,1673,98,122,26771,53,3379,126,48739
2026-01-26 16:29:22.911698974,19809,64.53694740238787,12534,958,93,108,5776,61,3431,14038,36999
2026-01-26 16:29:22.924171181,19809,52.23568742164647,12534,958,93,108,5776,61,3431,8776,31737
2026-01-26 16:29:22.945008318,19810,50.080128205128204,17377,1958,4864,108,17590,110,3431,2958,48396
2026-01-26 16:29:22.952898667,19810,61.1807892321811,17377,1958,4864,108,17590,110,7323,431,49761
2026-01-26 16:29:22.967820578,19812,64.77522995206633,15982,3798,6766,114,3775,55,2392,14418,47300
2026-01-26 16:29:22.993096686,19812,81.26117341134406,15982,3798,6766,114,3775,55,6511,545,37546
2026-01-26 16:29:22.994361796,19813,81.26117341134406,17834,3408,7304,110,12242,55,6511,14383,61847
2026-01-26 16:29:23.009034096,19814,57.378930456736285,18620,3686,6272,108,13283,92,6511,10891,59463
2026-01-26 16:29:23.029699161,19815,59.00053100477904,15092,3613,7091,127,12112,51,9206,7840,55132
2026-01-26 16:29:23.042826084,19816,61.770337883748226,16644,3362,6528,103,4816,86,4058,5580,41177
2026-01-26 16:29:23.050771892,19816,56.65401393688743,16644,3362,6528,103,4816,86,4058,1767,37364
2026-01-26 16:29:23.070483285,19817,56.65401393688743,14581,3447,6387,115,14641,53,6509,15703,61436
2026-01-26 16:29:23.104525588,19818,53.41309689135776,17221,3893,10311,97,12826,58,6509,10892,61807
2026-01-26 16:29:23.106670734,19818,67.19978496068812,17221,3893,10311,97,12826,58,6262,9905,60573
2026-01-26 16:29:23.107357323,19818,59.46010227137591,17221,3893,10311,97,12826,58,6262,7060,57728
2026-01-26 16:29:23.120728416,19818,68.64831468387452,17221,3893,10311,97,12826,58,6262,6384,57052
2026-01-26 16:29:23.136469370,19818,58.122638767800055,17221,3893,10311,97,12826,58,6262,3106,53774
2026-01-26 16:29:23.148654845,19821,58.122638767800055,16349,2171,6648,110,29924,169,9378,17043,81792
2026-01-26 16:29:23.161348597,19821,58.122638767800055,16349,2171,6648,110,29924,169,9378,30962,95711
2026-01-26 16:29:23.202343802,19821,58.122638767800055,16349,2171,6648,110,29924,169,9378,44907,109656
2026-01-26 16:29:23.203089593,19825,58.122638767800055,16192,2726,6719,85,10589,120,9378,58863,104672
2026-01-26 16:29:23.212295966,19825,58.122638767800055,16192,2726,6719,85,10589,120,7701,72804,116936
2026-01-26 16:29:23.218240250,19825,13.104614134636806,16192,2726,6719,85,10589,120,23182,10395,70008
2026-01-26 16:29:23.237983324,19825,59.92688919518188,16192,2726,6719,85,10589,120,39837,7632,83900
2026-01-26 16:29:23.246682348,19825,61.091086810434355,16192,2726,6719,85,10589,120,56305,5190,97926
2026-01-26 16:29:23.260592056,19829,58.48979353102884,17225,3502,7010,90,9245,15,56305,2050,95442
2026-01-26 16:29:23.279845157,19830,63.059654433093705,16515,3702,6179,91,5871,66,10392,160,42976
2026-01-26 16:29:23.303523950,19831,63.059654433093705,16086,2730,6678,110,4653,61,10392,14074,54784
2026-01-26 16:29:23.304366962,19832,58.71990604815032,18316,2202,6910,84,6197,61,13207,10894,57871
2026-01-26 16:29:23.321552456,19832,64.02458544080928,18316,2202,6910,84,6197,61,28666,9227,71663
2026-01-26 16:29:23.335902087,19833,58.230943923601004,16229,3299,7485,96,15401,52,4514,5950,53026
2026-01-26 16:29:23.344219814,19833,64.20133538777607,16229,3299,7485,96,15401,52,14909,4303,61774
2026-01-26 16:29:23.356889630,19835,60.59871530723549,15970,3405,6824,85,7638,44,7276,1721,42963
2026-01-26 16:29:23.371496679,19836,60.59871530723549,16672,3300,6846,81,12800,91,7276,15601,62667
2026-01-26 16:29:23.404411798,19836,58.78894767783657,16672,3300,6846,81,12800,91,2572,12539,54901
2026-01-26 16:29:23.405809681,19836,63.26711375427053,16672,3300,6846,81,12800,91,18534,10627,68951
2026-01-26 16:29:23.413256620,19836,63.61323155216285,16672,3300,6846,81,12800,91,34036,8820,82646
2026-01-26 16:29:23.434968450,19836,56.17661929105106,16672,3300,6846,81,12800,91,51833,5006,96629
2026-01-26 16:29:23.440827481,19840,63.64967220418815,20252,3654,6259,132,9478,130,51833,3229,94967
2026-01-26 16:29:23.467218965,19841,64.7836227001814,13784,3544,6558,79,4551,91,7700,1644,37951
2026-01-26 16:29:23.468903932,19842,64.37906392841047,16142,2103,6601,84,4344,97,8363,157,37891
2026-01-26 16:29:23.482108522,19843,64.37906392841047,16710,3436,7483,84,4206,83,8363,13914,54279
2026-01-26 16:29:23.511663307,19843,65.47930853850184,16710,3436,7483,84,4206,83,5030,12545,49577
2026-01-26 16:29:23.511920182,19844,67.35821096591674,16898,1950,6198,79,12112,87,19899,11665,68888
2026-01-26 16:29:23.525679643,19845,60.4814322003145,16127,2096,6697,82,17001,79,14365,8989,65436
2026-01-26 16:29:23.538559996,19846,67.78741865509761,16363,2134,7073,98,5580,88,2097,8196,41629
2026-01-26 16:29:23.565004729,19847,52.865299217593574,16613,4052,7733,77,5593,124,1820,3222,39234
2026-01-26 16:29:23.566384084,19848,83.02200083022001,19520,2041,9994,97,4594,37,13679,5095,55057
2026-01-26 16:29:23.579804235,19849,69.17542888765911,13367,2160,6466,75,8911,132,9562,4543,45216
2026-01-26 16:29:23.607092812,19849,64.45790898543251,13367,2160,6466,75,8911,132,10740,2964,44815
2026-01-26 16:29:23.615540305,19849,67.05109293281481,13367,2160,6466,75,8911,132,25696,2002,58809
2026-01-26 16:29:23.622082790,19849,70.72135785007072,13367,2160,6466,75,8911,132,39642,1748,72501
2026-01-26 16:29:23.636371650,19852,69.21373200442967,20314,3690,7072,82,6078,70,39642,1231,78179
2026-01-26 16:29:23.650026819,19852,68.52131012744964,20314,3690,7072,82,6078,70,15893,526,53725
2026-01-26 16:29:23.664297886,19853,68.52131012744964,17619,3706,6809,86,11337,113,15893,14444,70007
2026-01-26 16:29:23.686601357,19855,56.59950192438306,16611,1997,5400,77,4641,98,11058,10703,50585
2026-01-26 16:29:23.719551133,19855,85.22243054371911,16611,1997,5400,77,4641,98,3528,12876,45228
2026-01-26 16:29:23.723221976,19855,68.36204539239814,16611,1997,5400,77,4641,98,18064,12205,59093
2026-01-26 16:29:23.724728248,19856,70.1213098660683,16943,3297,6590,78,27905,95,32185,11835,98928
2026-01-26 16:29:23.740131427,19858,54.356688590531064,16517,3389,7095,79,4016,80,1349,7395,39920
2026-01-26 16:29:23.748170647,19859,64.3293663557414,19643,2435,6271,76,5119,89,13245,5784,52662
2026-01-26 16:29:23.761287841,19859,93.63295880149813,19643,2435,6271,76,5119,89,4979,8962,47574
2026-01-26 16:29:23.775173132,19859,67.98096532970769,19643,2435,6271,76,5119,89,22608,8156,64397
2026-01-26 16:29:23.802621204,19861,66.73785371062466,15940,3685,6617,98,13030,78,4537,7323,51308
2026-01-26 16:29:23.803598813,19862,65.81978542749951,17299,1971,6253,76,4117,68,7305,5907,42996
2026-01-26 16:29:23.815699485,19862,67.97172376291462,17299,1971,6253,76,4117,68,18783,5032,53599
2026-01-26 16:29:23.841893840,19863,55.669988309302454,17649,3477,7274,84,10590,66,18783,1007,58930
2026-01-26 16:29:23.864455658,19865,80.0,17346,3253,5434,76,6920,50,240,2465,35784
2026-01-26 16:29:23.865768769,19866,68.92273761113792,17197,3238,5318,77,3312,103,11575,1874,42694
2026-01-26 16:29:23.871778783,19866,61.602907657241424,17197,3238,5318,77,3312,103,11575,15796,56616
2026-01-26 16:29:23.886144094,19867,61.602907657241424,16203,1970,6115,82,12032,80,18761,13469,68712
2026-01-26 16:29:23.921442194,19868,61.474150119874594,16494,2042,6722,81,9226,90,9236,11188,55079
2026-01-26 16:29:23.922769194,19868,77.88768595685022,16494,2042,6722,81,9226,90,7875,12229,54759
2026-01-26 16:29:23.934888202,19868,61.27826459954654,16494,2042,6722,81,9226,90,7875,9833,52363
2026-01-26 16:29:23.941793390,19870,61.68650916044661,16111,3423,6712,84,11657,82,3784,7613,49466
2026-01-26 16:29:23.961485966,19871,64.84663770183516,17425,3308,6268,82,11966,88,3704,6113,48954
2026-01-26 16:29:23.984158253,19871,63.22711178553364,17425,3308,6268,82,11966,88,3704,4173,47014
2026-01-26 16:29:23.986894048,19871,60.382827123965946,17425,3308,6268,82,11966,88,3704,1519,44360
2026-01-26 16:29:24.022142738,19873,63.83657835939994,17466,3037,6441,79,9110,107,7294,15510,59044
2026-01-26 16:29:24.053807500,19873,63.83657835939994,17466,3037,6441,79,9110,107,7294,13675,57209
2026-01-26 16:29:24.054945884,19873,59.248726152387725,17466,3037,6441,79,9110,107,7294,10741,54275
2026-01-26 16:29:24.225500997,19874,52.02101649066223,12783,3379,6918,105,36988,88,5433,5875,71569
2026-01-26 16:29:24.226291590,19877,58.37711617046118,13821,3314,7436,77,7991,108,3810,2267,38824
2026-01-26 16:29:24.227331314,19878,79.85944737262417,16547,3439,6099,94,4233,77,6082,3637,40208
2026-01-26 16:29:24.228487683,19878,60.73858114674441,16547,3439,6099,94,4233,77,6082,1041,37612
2026-01-26 16:29:24.228968023,19879,60.73858114674441,22496,2165,6634,183,4630,89,3496,14990,54683
2026-01-26 16:29:24.230049829,19879,50.47191238076011,22496,2165,6634,183,4630,89,3496,9101,48794
2026-01-26 16:29:24.231128883,19879,72.93414047115455,22496,2165,6634,183,4630,89,3496,9283,48976
2026-01-26 16:29:24.231949397,19879,60.595043325455975,22496,2165,6634,183,4630,89,3496,6726,46419
2026-01-26 16:29:24.232133309,19879,60.595043325455975,22496,2165,6634,183,4630,89,3496,20711,60404
2026-01-26 16:29:24.237189203,19879,44.806882337126986,22496,2165,6634,183,4630,89,3496,12288,51981
2026-01-26 16:29:24.238088313,19879,44.806882337126986,22496,2165,6634,183,4630,89,3496,26207,65900
2026-01-26 16:29:24.238869658,19879,44.806882337126986,22496,2165,6634,183,4630,89,3496,40132,79825
2026-01-26 16:29:24.239769888,19886,44.806882337126986,12796,1866,4832,81,10100,110,7898,54124,91807
2026-01-26 16:29:24.240516127,19886,44.806882337126986,12796,1866,4832,81,10100,110,13006,68037,110828
2026-01-26 16:29:24.247240028,19888,44.806882337126986,16072,4172,6705,80,9201,110,13006,81961,131307
2026-01-26 16:29:24.258103687,19888,44.806882337126986,16072,4172,6705,80,9201,110,13006,95819,145165
2026-01-26 16:29:24.264329934,19888,44.806882337126986,16072,4172,6705,80,9201,110,13006,109720,159066
2026-01-26 16:29:24.305513723,19889,8.718167789857283,17444,1985,6469,98,29312,93,670,9008,65079
2026-01-26 16:29:24.313945695,19889,85.52856654122476,17444,1985,6469,98,42158,80,12025,11250,91509
2026-01-26 16:29:24.336517625,19889,60.44122091266244,17444,1985,6469,98,42158,80,15739,8647,92620
2026-01-26 16:29:24.338160798,19889,56.63797009515179,17444,1985,6469,98,42158,80,33302,4950,106486
2026-01-26 16:29:24.363283364,19889,64.21782686873877,17444,1985,6469,98,42158,80,48821,3210,120265
2026-01-26 16:29:24.364120200,19893,65.96741209842338,14268,2719,123,139,11717,45,64066,2064,95141
2026-01-26 16:29:24.369434536,19893,79.89773090444231,14268,2719,123,139,11717,45,11355,3405,43771
2026-01-26 16:29:24.382102624,19893,66.47610184138802,14268,2719,123,139,11717,45,26195,2282,57488
2026-01-26 16:29:24.436511963,19893,63.391442155309036,14268,2719,123,139,11717,45,26195,456,55662
2026-01-26 16:29:24.437563240,19894,63.391442155309036,15962,2948,5066,82,35290,117,984,14383,74832
2026-01-26 16:29:24.438318471,19894,58.09225049378413,15962,2948,5066,82,35290,117,14514,10959,84938
2026-01-26 16:29:24.438506319,19894,41.64410944071961,15962,2948,5066,82,35290,117,38472,935,98872
2026-01-26 16:29:24.444902526,19894,106.86044026501389,15962,2948,5066,82,35290,117,47755,5462,112682
2026-01-26 16:29:24.495555995,19895,53.5475234270415,14880,7099,5388,108,83686,117,66533,746,178557
2026-01-26 16:29:24.496378909,19899,53.5475234270415,16157,3304,10449,112,15731,26,66533,14700,127012
2026-01-26 16:29:24.497143710,19899,55.60189046427578,16157,3304,10449,112,15731,26,19612,10605,75996
2026-01-26 16:29:24.499025517,19899,73.81708127260649,16157,3304,10449,112,15731,26,29798,10975,86552
2026-01-26 16:29:24.545583389,19902,76.78132678132678,15801,3032,6695,98,23747,154,42835,12010,104372
2026-01-26 16:29:24.546024528,19902,67.8472080873872,15801,3032,6695,98,23747,154,3090,11073,63690
2026-01-26 16:29:24.547105949,19902,73.34066740007334,15801,3032,6695,98,23747,154,16625,11360,77512
2026-01-26 16:29:24.563412942,19902,57.88712011577424,15801,3032,6695,98,23747,154,34005,7959,91491
2026-01-26 16:29:24.593138967,19902,69.79341150195421,15801,3032,6695,98,23747,154,48413,7568,105508
2026-01-26 16:29:24.594720442,19905,71.63323782234957,14560,1942,6642,95,37877,103,62129,7532,130880
2026-01-26 16:29:24.596988570,19905,69.35293709688605,14560,1942,6642,95,37877,103,15646,7073,83938
2026-01-26 16:29:24.651125930,19908,65.98917777484492,14432,3582,6170,80,13983,153,1329,5854,45583
2026-01-26 16:29:24.652738222,19908,66.76904587033451,14432,3582,6170,80,13983,153,16150,4787,59337
2026-01-26 16:29:24.653527663,19908,74.99625018749063,14432,3582,6170,80,13983,153,29234,5353,72987
2026-01-26 16:29:24.654285711,19908,50.38544868242052,14432,3582,6170,80,13983,153,29234,19256,86890
2026-01-26 16:29:24.694410895,19911,74.23353871279043,16650,2917,5790,87,27316,212,449,13407,66828
2026-01-26 16:29:24.695244242,19911,89.2379082634303,16650,2917,5790,87,27316,212,14799,2644,70415
2026-01-26 16:29:24.696039540,19911,83.97010664203543,16650,2917,5790,87,27316,212,23416,4597,80985
2026-01-26 16:29:24.707579708,19914,64.09023905659168,16068,3391,6324,93,16182,108,39096,3012,84274
2026-01-26 16:29:24.734980226,19914,87.59635599159076,16068,3391,6324,93,16182,108,15976,5503,63645
2026-01-26 16:29:24.740493355,19914,75.11454968827462,16068,3391,6324,93,16182,108,24201,6030,72397
2026-01-26 16:29:24.754685474,19914,72.62691553489724,16068,3391,6324,93,16182,108,37889,6187,86242
2026-01-26 16:29:24.778789149,19914,72.54788160185723,16068,3391,6324,93,16182,108,37889,6324,86379
2026-01-26 16:29:24.779157069,19915,74.81669908723627,17038,3429,7090,87,63524,121,3940,6903,102132
2026-01-26 16:29:24.803402893,19917,68.76633200385092,15819,2956,6833,88,46120,98,3533,6313,81760
2026-01-26 16:29:24.804825898,19917,75.02438292445045,15819,2956,6833,88,46120,98,7224,6865,86003
2026-01-26 16:29:24.842451360,19919,67.83800284919612,15075,3273,6009,76,39836,99,6024,6094,76486
2026-01-26 16:29:24.843274947,19919,73.80073800738008,15075,3273,6009,76,39836,99,8766,6469,79603
2026-01-26 16:29:24.850120772,19919,74.67144563918758,15075,3273,6009,76,39836,99,8766,6969,80103
2026-01-26 16:29:24.863205805,19919,64.01638819537801,15075,3273,6009,76,39836,99,8766,5265,78399
2026-01-26 16:29:24.874271809,19919,77.10694733595497,15075,3273,6009,76,39836,99,8766,6191,79325
2026-01-26 16:29:24.948928884,19923,77.10694733595497,15741,2146,7481,69,50366,237,5558,20243,101841
2026-01-26 16:29:24.950078309,19923,77.10694733595497,15741,2146,7481,69,50366,237,5807,34117,115964
2026-01-26 16:29:24.952488330,19925,77.10694733595497,14837,2156,6214,90,44526,99,5807,48000,121729
2026-01-26 16:29:24.953053058,19925,77.10694733595497,14837,2156,6214,90,44526,99,5807,62003,135732
2026-01-26 16:29:24.953969545,19925,77.10694733595497,14837,2156,6214,90,44526,99,5807,76002,149731
2026-01-26 16:29:24.969438903,19927,11.869154441437592,15057,3622,7035,92,43127,103,7908,5617,82561
2026-01-26 16:29:24.984690203,19929,61.40997297961189,18866,3237,6774,94,22153,93,6376,3169,60762
2026-01-26 16:29:24.988008008,19929,58.03493703209332,18866,3237,6774,94,22153,93,23514,17084,91815
2026-01-26 16:29:25.004707978,19929,58.03493703209332,18866,3237,6774,94,22153,93,23514,13767,88498
2026-01-26 16:29:25.020030577,19931,63.055678163818655,20624,3701,6452,76,36003,19,39264,11774,117913
2026-01-26 16:29:25.045819411,19933,54.812541109405835,12807,3078,7210,110,12438,44,2720,7506,45913
2026-01-26 16:29:25.046988132,19933,66.95232994108196,12807,3078,7210,110,12438,44,18000,6520,60207
2026-01-26 16:29:25.074891840,19933,54.027770273920794,12807,3078,7210,110,12438,44,36066,1968,73721
2026-01-26 16:29:25.077846685,19933,67.11859856366199,12807,3078,7210,110,12438,44,50806,1001,87494
2026-01-26 16:29:25.088126831,19933,67.11859856366199,12807,3078,7210,110,12438,44,50806,14875,101368
2026-01-26 16:29:25.108950975,19933,59.740725252404566,12807,3078,7210,110,12438,44,67536,12148,115371
2026-01-26 16:29:25.152755163,19934,53.95780499649274,16196,3260,6334,107,85611,88,6004,7530,125130
2026-01-26 16:29:25.153550332,19938,72.38508867173363,16656,2053,7385,87,31757,32,4837,7658,70465
2026-01-26 16:29:25.154624170,19939,49.51475539710834,17595,3377,6406,117,23529,32,19408,1348,71812
2026-01-26 16:29:25.158547663,19939,62.437562437562434,17595,3377,6406,117,23529,32,19408,15226,85690
2026-01-26 16:29:25.181909867,19939,83.47245409015025,17595,3377,6406,117,23529,32,47348,1219,99623
2026-01-26 16:29:25.203640001,19939,65.16356053694774,17595,3377,6406,117,23529,32,62960,15106,129122
2026-01-26 16:29:25.210001262,19939,65.16356053694774,17595,3377,6406,117,23529,32,62960,13629,127645
2026-01-26 16:29:25.215873414,19939,54.04821100421576,17595,3377,6406,117,23529,32,62960,9047,123063
2026-01-26 16:29:25.252432431,19944,83.31250520703158,14525,3114,6082,76,28652,79,3182,11070,66780
2026-01-26 16:29:25.264729687,19945,65.72893387669252,14506,3065,6209,83,25642,111,9750,9743,69109
2026-01-26 16:29:25.265967915,19945,65.62971713591915,14506,3065,6209,83,25642,111,13636,8306,71558
2026-01-26 16:29:25.290236653,19945,62.8654051675363,14506,3065,6209,83,25642,111,29301,6379,85296
2026-01-26 16:29:25.298458153,19946,64.44129398118314,18813,2948,6772,88,44783,111,44893,4803,123211
2026-01-26 16:29:25.307064916,19946,73.36757153338225,18813,2948,6772,88,68092,87,58683,5097,160580
2026-01-26 16:29:25.353662246,19946,73.59976448075366,18813,2948,6772,88,68092,87,14694,5516,117010
2026-01-26 16:29:25.354235582,19949,53.03351718285957,17010,3649,6612,88,41591,109,14694,471,84224
2026-01-26 16:29:25.355599064,19951,81.26777732629013,17049,2072,6272,94,25478,69,4878,2053,57965
2026-01-26 16:29:25.356356248,19951,82.91873963515755,17049,2072,6272,94,25478,69,16842,3926,71802
2026-01-26 16:29:25.376865979,19953,61.27826459954654,17791,3503,7557,96,20208,177,33000,1518,83850
2026-01-26 16:29:25.386404654,19953,91.08297659167502,17791,3503,7557,96,20208,177,9854,4418,63604
2026-01-26 16:29:25.404446056,19954,70.87172218284904,16832,2008,6046,98,29029,105,5027,4273,63418
2026-01-26 16:29:25.443700515,19956,71.05300554213443,17033,3868,6565,87,10463,45,1984,4101,44146
2026-01-26 16:29:25.444508229,19957,71.8132854578097,17881,3280,6146,93,5225,56,3943,4145,40769
2026-01-26 16:29:25.456742922,19957,69.52169076751946,17881,3280,6146,93,5225,56,18223,3658,54562
2026-01-26 16:29:25.457504107,19957,62.50781347668458,17881,3280,6146,93,5225,56,34116,1541,68338
2026-01-26 16:29:25.472535238,19959,67.15465717547512,16961,3235,5627,81,16427,18,6117,643,49109
2026-01-26 16:29:25.481034061,19959,69.93496048674733,16961,3235,5627,81,16427,18,6117,296,48762
2026-01-26 16:29:25.496534076,19959,96.24639076034649,16961,3235,5627,81,43817,101,6548,3857,80227
2026-01-26 16:29:25.515997171,19959,69.39143709666227,16961,3235,5627,81,43817,101,6548,3265,79635
2026-01-26 16:29:25.523821085,19961,68.54009595613434,21970,2226,6888,97,39820,83,3743,2630,77457
2026-01-26 16:29:25.552693250,19962,82.08832703989492,12088,4150,6481,92,36736,58,3312,4327,67244
2026-01-26 16:29:25.554177056,19963,70.95217823187171,16678,2803,6467,87,36357,69,3312,4190,69963
2026-01-26 16:29:25.593127183,19963,70.91192738618636,16678,2803,6467,87,36357,69,4876,3993,71330
2026-01-26 16:29:25.594148122,19965,70.91192738618636,13470,2236,6040,79,33271,72,3807,17953,76928
2026-01-26 16:29:25.595158564,19965,104.95382031905962,13470,2236,6040,79,33271,72,3807,2963,61938
